t_unix_tstamp,t_synth_browser_category,t_synth_page_url,true_match,t_synth_location,r_intent_time
1557663778,1,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Zevenaar/Holland,994
1557427385,1,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Leeuwarden,412
1557601217,5,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Nederland,1
1556694025,2,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,"Dorp Warnsveld, Zutphen",12
1557663542,1,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,,758
1557601687,2,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Stolwijk,471
1556773962,1,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,"51.933629,4.420031",923
1556695208,5,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Nederland,1195
1557662797,5,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,"Vredenburg 24, Utrecht",13
1557601949,2,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,FALSE,Nederland,733
1557440101,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Tilburg,70
1557250696,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Nederland,80
1557645849,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Nederland,85
1556714754,3,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Nederland,70
1557250636,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Nederland,20
1557040220,3,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Antwerp,60
1557598324,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,TRUE,Nederland,20
1557774135,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Heerlen (Zlb),253
1557774488,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Nederland,606
1557599410,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Alphen / Gouda / Woerden,1106
1557040610,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Den Haag,450
1557463509,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,"51.933629,4.420031",1074
1557755640,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,,148
1557440119,2,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,,88
1557599385,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,'s-Gravenhage,1081
1557041074,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,,914
1557643155,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Almere,831
1557756632,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Houten,1140
1557774290,1,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Nederland,408
1556967171,5,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,"Oss, Nederland",810
1557756165,2,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,The Netherlands,673
1556715368,2,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,Emmeloord,684
1557774243,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,FALSE,"Zeist, Utrecht",361
1557087177,1,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,TRUE,Nederland,45
1557209960,4,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,TRUE,Nederland,310
1557435331,4,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,TRUE,Nederland,5
1557209765,4,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,TRUE,Nederland,115
1557766802,1,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,TRUE,Nederland,0
1557814620,4,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,FALSE,Capelle aan den IJssel,1218
1557435395,5,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,FALSE,,696
1557253406,5,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,FALSE,Nederland,482
1556914808,1,https://www.ad.nl/buitenland/may-legt-brexitdeal-in-juni-weer-voor-aan-lagerhuis~aee71ead/,TRUE,Utrecht,55
1556915728,2,https://www.ad.nl/buitenland/may-legt-brexitdeal-in-juni-weer-voor-aan-lagerhuis~aee71ead/,FALSE,"Utrecht, Nederland",975
1556905920,5,https://www.ad.nl/buitenland/may-legt-brexitdeal-in-juni-weer-voor-aan-lagerhuis~aee71ead/,FALSE,Vlaanderen,94
1557401996,1,https://www.ad.nl/buitenland/may-legt-brexitdeal-in-juni-weer-voor-aan-lagerhuis~aee71ead/,FALSE,"51.933629,4.420031",823
1556915285,4,https://www.ad.nl/buitenland/may-legt-brexitdeal-in-juni-weer-voor-aan-lagerhuis~aee71ead/,FALSE,Den Haag,532
1557465584,2,https://www.ad.nl/buitenland/mazelenschip-terug-naar-curacao-gezondheidsdienst-eist-status-passagiers~a433250b/,TRUE,Nederland,90
1556809376,5,https://www.ad.nl/buitenland/mazelenschip-terug-naar-curacao-gezondheidsdienst-eist-status-passagiers~a433250b/,FALSE,,685
1557497804,2,https://www.ad.nl/buitenland/mazelenschip-terug-naar-curacao-gezondheidsdienst-eist-status-passagiers~a433250b/,FALSE,"Eindhoven, Noord-Brabant",1017
1557465737,2,https://www.ad.nl/buitenland/mazelenschip-terug-naar-curacao-gezondheidsdienst-eist-status-passagiers~a433250b/,FALSE,"Nederland ,Duitsland ,Ukraine",243
1557758444,3,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,TRUE,Amsterdam,30
1557052148,1,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,Krimpen aan den IJssel. BNL,819
1557675987,2,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,"Amersfoort, Nederland",1120
1557675158,1,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,,291
1556973997,1,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,,169
1557758785,4,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,,371
1557052040,5,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,The Netherlands,711
1556996015,4,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,FALSE,Rotterdam,1020
1557593999,1,https://www.ad.nl/buitenland/meeste-passagiers-van-scientology-mazelenschip-mogen-weg~a1c5b623/,FALSE,Nederland,16
1557617128,5,https://www.ad.nl/buitenland/meeste-passagiers-van-scientology-mazelenschip-mogen-weg~a1c5b623/,FALSE,,1029
1556810069,5,https://www.ad.nl/buitenland/meeste-passagiers-van-scientology-mazelenschip-mogen-weg~a1c5b623/,FALSE,,1123
1557051487,1,https://www.ad.nl/buitenland/mexicaanse-politie-ontdekt-in-massagraven-al-35-lichamen-aantal-kan-nog-verder-oplopen~ab83fa9b/,TRUE,Nederland,55
1557051512,1,https://www.ad.nl/buitenland/mexicaanse-politie-ontdekt-in-massagraven-al-35-lichamen-aantal-kan-nog-verder-oplopen~ab83fa9b/,TRUE,Nederland,80
1557052618,1,https://www.ad.nl/buitenland/mexicaanse-politie-ontdekt-in-massagraven-al-35-lichamen-aantal-kan-nog-verder-oplopen~ab83fa9b/,FALSE,Friesland,1186
1557064792,4,https://www.ad.nl/buitenland/mexicaanse-worstelaar-overlijdt-tijdens-gevecht-in-londense-ring~a5f4d5f1/,FALSE,Rotterdam,15
1556795704,5,https://www.ad.nl/buitenland/mexicaanse-worstelaar-overlijdt-tijdens-gevecht-in-londense-ring~a5f4d5f1/,FALSE,Spain,128
1556796003,4,https://www.ad.nl/buitenland/mexicaanse-worstelaar-overlijdt-tijdens-gevecht-in-londense-ring~a5f4d5f1/,FALSE,,427
1556778486,4,https://www.ad.nl/buitenland/minister-barr-weigert-verhoor-huis-commissie~a93258b9/,FALSE,Capelle aan den IJssel,1029
1557679016,5,https://www.ad.nl/buitenland/minister-barr-weigert-verhoor-huis-commissie~a93258b9/,FALSE,"Karlsruhe, Baden-Württemberg",214
1557257014,3,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,TRUE,Nederland,20
1557233410,4,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,TRUE,Nederland,25
1557597454,1,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,"Jutfaseweg 1, Utrecht",872
1557596633,4,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,sprang capelle,51
1557564432,2,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,,92
1557671379,4,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,,633
1557038896,4,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,www.deelditbericht.nl,388
1557234298,2,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,,913
1557671945,5,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,Netherlands,1199
1557564712,1,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,FALSE,The Hague,372
1557316332,3,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,TRUE,Nederland,315
1557279833,1,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,TRUE,The Hague,50
1557280807,1,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,,1024
1557316763,5,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,"Dorp Warnsveld, Zutphen",746
1556741245,2,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,"51.933629,4.420031",880
1557316691,3,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,,674
1557407881,1,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,Rotterdam,725
1557316466,3,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,waddinxveen,449
1557384115,4,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,FALSE,,169
1556803680,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Nederland,15
1556911846,3,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Zuidlaren,15
1556809698,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Nederland,85
1557847133,1,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Nederland,270
1557500240,1,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Nederland,70
1556911846,3,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,TRUE,Zuidlaren,15
1557702677,2,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,"Steigereiland, Amsterdam",911
1556912185,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,"Leusden, Nederland",354
1557578975,1,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,Nederland,580
1556712233,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,"Capelle aan den IJssel, Nederland",160
1557702654,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,Utrecht,888
1556912481,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,,650
1557848050,3,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,,1187
1557847588,1,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,"Oss, Nederland",725
1557701977,2,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,,211
1556911966,4,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,Den Haag,135
1556912668,2,https://www.ad.nl/buitenland/moeder-slaat-alarm-mijn-dochtertje-werd-25-keer-gebeten-op-de-creche-en-ze-deden-niks~a52c6d96/,FALSE,Emmeloord,837
1556881742,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien~ad6f49a3/,TRUE,Nederland,10
1557512621,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien~ad6f49a3/,TRUE,Nederland,5
1557512972,5,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien~ad6f49a3/,FALSE,The Netherlands,356
1557513796,5,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien~ad6f49a3/,FALSE,,1180
1557655086,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,TRUE,Nederland,80
1557813845,3,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,TRUE,Nederland,185
1557407148,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,TRUE,Nederland,0
1556892068,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,TRUE,Nederland,45
1557813680,3,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,TRUE,Nederland,20
1557655811,5,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,Nederland,805
1557501309,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,The Hague,496
1557655956,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,"Pijnacker, NL",950
1557060703,2,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,"51.933629,4.420031",1087
1557350712,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,,1057
1557591417,2,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,Nederland,842
1557407310,2,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,"Soest, Nederland",162
1556867625,2,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,Buitenpost,487
1556875364,5,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,,808
1557501924,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,The Netherlands,1111
1556874865,5,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,,309
1557865088,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,Capelle aan den IJssel,1158
1557814068,3,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,@VU Amsterdam,408
1557339258,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,FALSE,Stavenisse,706
1557858996,3,https://www.ad.nl/buitenland/moslima-die-weigerde-hand-te-schudden-krijgt-3800-euro-schadevergoeding~a0109e1e/,TRUE,Nederland,55
1557859063,1,https://www.ad.nl/buitenland/moslima-die-weigerde-hand-te-schudden-krijgt-3800-euro-schadevergoeding~a0109e1e/,FALSE,Wassenaar,122
1557743791,4,https://www.ad.nl/buitenland/mueller-conclusies-ruslandonderzoek-niet-volledig-weergegeven~aa31bacb/,TRUE,Nederland,80
1556972298,1,https://www.ad.nl/buitenland/mueller-conclusies-ruslandonderzoek-niet-volledig-weergegeven~aa31bacb/,FALSE,,341
1557233702,5,https://www.ad.nl/buitenland/mueller-conclusies-ruslandonderzoek-niet-volledig-weergegeven~aa31bacb/,FALSE,Rotterdam -  IJsselmonde,934
1557744720,5,https://www.ad.nl/buitenland/mueller-conclusies-ruslandonderzoek-niet-volledig-weergegeven~aa31bacb/,FALSE,Enschede,1009
1557233714,5,https://www.ad.nl/buitenland/mueller-conclusies-ruslandonderzoek-niet-volledig-weergegeven~aa31bacb/,FALSE,"Den Haag, Nederland",946
1557326861,4,https://www.ad.nl/buitenland/nederlander-doodgeschoten-bij-gewapende-overval-op-curacao~a2acae34/,FALSE,Amersfoort,53
1557392583,2,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,TRUE,Nederland,0
1557793489,1,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,FALSE,Rotterdam,648
1557249215,5,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,FALSE,"De Wolden, Nederland",465
1557234896,5,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,FALSE,learning & personalisation,322
1557249772,2,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,FALSE,,1022
1557793898,1,https://www.ad.nl/buitenland/nederlandse-ondernemer-omgebracht-in-macedonie~ad7377ff/,FALSE,Nederland,1057
1556963385,2,https://www.ad.nl/buitenland/nederlandse-trucker-33-aan-dood-ontsnapt-bij-botsing-met-trein-duitsland~ace32ece/,TRUE,Oosterwolde,150
1556963487,1,https://www.ad.nl/buitenland/nederlandse-trucker-33-aan-dood-ontsnapt-bij-botsing-met-trein-duitsland~ace32ece/,FALSE,Stad,252
1557389753,4,https://www.ad.nl/buitenland/nederlandse-trucker-33-aan-dood-ontsnapt-bij-botsing-met-trein-duitsland~ace32ece/,FALSE,Den Haag,1016
1557067551,2,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,0
1557723756,3,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,65
1557566351,4,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,35
1557598947,4,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,25
1556893208,1,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,145
1556893123,1,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,TRUE,Nederland,60
1557239527,5,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,,318
1556894262,1,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,Amsterdam,1199
1557041534,1,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,,425
1557567327,4,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,Nederland,1011
1557067850,4,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,"Zoetermeer, The Netherlands",299
1557842359,2,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,Netherlands,1177
1557067594,5,https://www.ad.nl/buitenland/nederlands-gezin-overleeft-raketaanval-hamas-ik-ben-niet-bang-alleen-pissig~a546ff0e/,FALSE,Nederland,43
1556995058,4,https://www.ad.nl/buitenland/nederlands-handelstekort-met-china-stijgt~a975ad02/,FALSE,"Tiel, Nederland",473
1557421383,5,https://www.ad.nl/buitenland/neergeschoten-argentijnse-politicus-aan-verwondingen-overleden~a9fff290/,FALSE,Hoek van Holland,800
1557421244,2,https://www.ad.nl/buitenland/neergeschoten-argentijnse-politicus-aan-verwondingen-overleden~a9fff290/,FALSE,Rotterdam,661
1557011349,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,TRUE,Nederland,95
1557723910,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,TRUE,Nederland,135
1557000553,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,TRUE,Nederland,35
1557000593,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,TRUE,Amsterdam,75
