t_unix_tstamp,t_synth_browser_category,t_synth_page_url,true_match,t_synth_location,r_intent_time,,
1557073010,1,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,TRUE,Roosendaal,50,,
1557073314,5,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,FALSE,"Zoetermeer, The Netherlands",354,,
1557248192,5,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,FALSE,regio Utrecht,547,,
1557421540,1,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,FALSE,,1024,,
1557515209,1,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,TRUE,Whangarei,55,,
1557515254,1,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,TRUE,Nederland,100,,
1557516213,4,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,FALSE,"Roosendaal, Nederland",1059,,
1557316132,5,https://www.ad.nl/buitenland/venezolaanse-oppositieleider-militairen-willen-maduro-niet-meer~ab7a2014/,FALSE,Westland,782,,
1557482949,2,https://www.ad.nl/buitenland/venezolaanse-oppositieleider-militairen-willen-maduro-niet-meer~ab7a2014/,FALSE,Dordrecht,1193,,
1557515569,3,https://www.ad.nl/buitenland/venezolaans-oppositielid-zambrano-gearresteerd-door-inlichtingendienst~ac352ee4/,FALSE,Den Haag,252,,
1557033693,1,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,Rotterdam,618,,
1557033833,5,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,Zwolle,758,,
1557408106,4,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,TRUE,Nederland,155,,
1557408180,5,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,Amsterdam,229,,
1557408416,2,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,,465,,
1557408676,4,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,TRUE,Nederland,725,,
1557674615,4,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,TRUE,Nederland,0,,
1557675647,3,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,,1032,,
1557858253,2,https://www.ad.nl/buitenland/verdachte-steve-b-bekent-moord-op-julie-23~ae170451/,FALSE,Curacao,463,,
1556692278,2,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,nl https://ejbron.wordpress.co,201,,
1556692659,2,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,Mokum,582,,
1556914328,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,Noordwijk,177,,
1557059829,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,"Gelderland, Nederland",379,,
1557060310,5,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,"Rotterdam, Nederland",860,,
1557063770,5,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,Rotterdam,1108,,
1557268408,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,Nederland,644,,
1557297245,2,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,,515,,
1557297435,4,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,,705,,
1557826313,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,"Rotterdam, Zuid-Holland",1223,,
1557847608,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,FALSE,,267,,
1556707636,3,https://www.ad.nl/buitenland/veroordeelde-giet-zuur-over-zich-heen-na-veroordeling~a3819d4a/,FALSE,Amsterdam,889,,
1556864794,4,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,FALSE,"Den Haag, Zuid-Holland",1050,,
1556864842,2,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,FALSE,Rotterdam -  IJsselmonde,1098,,
1556897412,3,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,TRUE,Nederland,15,,
1556897482,3,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,TRUE,Nederland,85,,
1557223578,1,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,FALSE,,375,,
1557223823,4,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,TRUE,Nederland,620,,
1557759891,5,https://www.ad.nl/buitenland/vijf-arrestaties-om-mogelijke-wapenlevering-voor-aanslag-in-straatsburg~a5222d32/,FALSE,,239,,
1556960224,2,https://www.ad.nl/buitenland/vijf-doden-na-crash-tussen-twee-watervliegtuigjes-in-alaska~a1d8b081/,FALSE,Amsterdam / Jordaan,79,,
1556960633,1,https://www.ad.nl/buitenland/vijf-doden-na-crash-tussen-twee-watervliegtuigjes-in-alaska~a1d8b081/,FALSE,"Nieuwegein, Nederland",488,,
1556960686,1,https://www.ad.nl/buitenland/vijf-doden-na-crash-tussen-twee-watervliegtuigjes-in-alaska~a1d8b081/,FALSE,"Hilversum, The Netherlands",541,,
1556961269,4,https://www.ad.nl/buitenland/vijf-doden-na-crash-tussen-twee-watervliegtuigjes-in-alaska~a1d8b081/,FALSE,Rotterdam -  IJsselmonde,1124,,
1556708164,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,300,,
1556732358,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,214,,
1556732474,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,330,,
1556737020,2,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,47,,
1556791511,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,510,,
1556792067,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"Tongeren, Vlaanderen",1066,,
1556861390,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"51.933629,4.420031",593,,
1556912166,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Groningen,190,,
1556912272,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,296,,
1556912568,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"Maarssen, Stichtse Vecht",592,,
1556975987,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,10,,
1557249557,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Nederland,718,,
1557249617,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"Dorp Warnsveld, Zutphen",778,,
1557249889,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"Vredenburg 24, Utrecht",1050,,
1557255791,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,25,,
1557255961,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Utrecht,195,,
1557256397,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Uit de kluit,631,,
1557256923,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Nederland,1157,,
1557297549,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,87,,
1557298674,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,1212,,
1557327276,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,10,,
1557327401,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Brasschaat,135,,
1557343763,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,40,,
1557348137,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Kortenhoef (not a Russian Bot),364,,
1557348837,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,1064,,
1557384406,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,632,,
1557394234,2,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,162,,
1557394469,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Netherlands,397,,
1557401101,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,350,,
1557463193,2,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Bussum,326,,
1557465704,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"Amsterdam, Nederland",1153,,
1557484590,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,500,,
1557484750,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"51.933629,4.420031",660,,
1557513711,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,300,,
1557643148,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,"ÜT: 51.554538,5.093598",490,,
1557671033,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,'s-Gravenhage,320,,
1557672688,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,415,,
1557673460,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Nederland,1187,,
1557743189,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,350,,
1557745488,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Rotterdam,648,,
1557746719,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Groningen,65,,
1557769023,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Netherlands,689,,
1557769241,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Nederland,907,,
1557773152,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Alkmaar,476,,
1557795622,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,638,,
1557795967,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,CymruGalesWalesGal·lesWalii,983,,
1557826206,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,330,,
1557830645,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,Netherlands Zwolle,5,,
1557831065,1,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Torre da Marinha,425,,
1557836610,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,172,,
1557840177,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,TRUE,Nederland,110,,
1557840659,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,,592,,
1557842355,5,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,FALSE,naast de buren,899,,
1556801886,4,https://www.ad.nl/buitenland/vlaamse-scholen-ontruimd-om-bommelding-meer-dan-20-000-kinderen-geevacueerd~aab36705/,TRUE,Nederland,5,,
1557485876,4,https://www.ad.nl/buitenland/vliegtuig-stort-neer-in-mexico-alle-inzittenden-omgekomen~a47b0548/,TRUE,Nederland,45,,
1557485991,4,https://www.ad.nl/buitenland/vliegtuig-stort-neer-in-mexico-alle-inzittenden-omgekomen~a47b0548/,TRUE,Nederland,160,,
1557564648,2,https://www.ad.nl/buitenland/volgens-maduro-is-couppoging-venezuela-mislukt-oppositie-wil-massaal-de-straat-op~a0fa3f06/,TRUE,Nederland,15,,
1557748822,5,https://www.ad.nl/buitenland/volgens-maduro-is-couppoging-venezuela-mislukt-oppositie-wil-massaal-de-straat-op~a0fa3f06/,FALSE,hoofddorp,926,,
1556956654,2,https://www.ad.nl/buitenland/vrouwenhater-die-tinder-dates-verkrachtte-krijgt-15-jaar-cel~a23d8993/,TRUE,Nederland,280,,
1556956854,4,https://www.ad.nl/buitenland/vrouwenhater-die-tinder-dates-verkrachtte-krijgt-15-jaar-cel~a23d8993/,FALSE,Utrecht,480,,
1556957095,5,https://www.ad.nl/buitenland/vrouwenhater-die-tinder-dates-verkrachtte-krijgt-15-jaar-cel~a23d8993/,FALSE,,721,,
1556747001,2,https://www.ad.nl/buitenland/vs-militair-ingrijpen-in-venezuela-is-optie-oppositie-wil-massaal-de-straat-op~a0fa3f06/,FALSE,Amersfoort,1144,,
1557095959,4,https://www.ad.nl/buitenland/vs-militair-ingrijpen-in-venezuela-is-optie-oppositie-wil-massaal-de-straat-op~a0fa3f06/,TRUE,Nederland,15,,
1557097075,5,https://www.ad.nl/buitenland/vs-militair-ingrijpen-in-venezuela-is-optie-oppositie-wil-massaal-de-straat-op~a0fa3f06/,FALSE,"Rotterdam, The Netherlands",1131,,
1556781068,4,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,FALSE,Windraak,441,,
1556781161,2,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,FALSE,,534,,
1556867054,1,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,TRUE,Nederland,45,,
1556867401,5,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,FALSE,"Maarssen, Stichtse Vecht",392,,
1556886782,4,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,TRUE,Baarn,25,,
1556887024,2,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,FALSE,Bergen op Zoom,267,,
1557408235,2,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,FALSE,,473,,
1557472184,4,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,TRUE,Nederland,50,,
1557472929,4,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,TRUE,Nederland,795,,
1556745846,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,1045,,
1556791080,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Rotterdam, Zuid-Holland",823,,
1556802825,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Sliedrecht, Nederland",271,,
1556803593,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Utrecht,1039,,
1556827956,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Holland, The Netherlands",104,,
1556875450,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,826,,
1556895092,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Amersfoort,218,,
1556895230,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"South Holland, The Netherlands",356,,
1557045878,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Belgium,840,,
1557068731,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Schiedam,196,,
1557068962,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Twenterand, Overijssel",427,,
1557239916,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,918,,
1557242093,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Kingdom of The Netherlands,51,,
1557242561,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Nederland,519,,
1557259456,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Dorp Warnsveld, Zutphen",625,,
1557259781,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Purmerend,950,,
1557264061,5,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,1146,,
1557292980,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,20,,
1557293025,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,65,,
1557387707,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,75,,
1557388110,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Krimpen aan den IJssel NL,478,,
1557388606,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,nederland..,974,,
1557390108,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,15,,
1557390225,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Nederland,132,,
1557390949,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Alphen / Gouda / Woerden,856,,
1557494794,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,Heerlen (Zlb),699,,
1557497488,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,988,,
1557497591,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,,1091,,
1557587927,3,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,15,,
1557588337,3,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,TRUE,Nederland,425,,
1557673156,4,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Scheepvaartkwartier, Rotterdam",216,,
1557673269,2,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,FALSE,"Dorp Warnsveld, Zutphen",329,,
1556717721,1,https://www.ad.nl/buitenland/weinig-animo-voor-pauselijk-erebaantje-kleinste-leger-ter-wereld-zoekt-rekruten~af2b7c86/,TRUE,Utrecht,95,,
1556717776,1,https://www.ad.nl/buitenland/weinig-animo-voor-pauselijk-erebaantje-kleinste-leger-ter-wereld-zoekt-rekruten~af2b7c86/,TRUE,Nederland,150,,
1557068480,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,415,,
1557069183,4,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,Netherland,1118,,
1557291909,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,'s-Gravenhage,64,,
1557292447,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,,602,,
1557292454,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,,609,,
1557292890,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,1045,,
1557308805,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,55,,
1557309476,4,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,zeist,726,,
1557309941,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,Alphen a/d Rijn,1191,,
1557395245,4,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,130,,
1557415213,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,,647,,
1557467003,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,55,,
1557467268,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,,320,,
1557478727,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,"Antwerp, Tilburg, Warsaw.",1151,,
1557573795,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,Rotterdam,1102,,
1557600913,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,Amersfoort,1076,,
1557770524,2,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,TRUE,Nederland,10,,
1557771470,5,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,The Netherlands - Horst,956,,
1557771701,1,https://www.ad.nl/buitenland/wel-vluchtgevaarlijk-moordenaar-van-studente-julie-keerde-drie-keer-niet-terug-naar-cel~ab8a107a/,FALSE,Rotterdam,1187,,
